title,category,context,char_count,word_count,code_switching,has_date,has_location,has_person,has_shhal,has_shno
غرفة الجنايات ففاس استدعات الممثل القانوني للجماعة عن طريق النيابة العامة فملف سارة خضار,آش واقع,قررت غرفة الجنايات الابتدائية المكلفة بالبث في جرائم المالية بمحكمة الاستئناف بفاس، أمس الثلاثاء، تأخير محاكمة سارة خضار، النائبة الأولى لرئيس مقاطعة سايس بفاس، وذلك على خلفية تورطها في تهم تتعلق ب”المشاركة في تبديد أموال عمومية والمشاركة في الارتشاء واستغلال النفوذ”.,268,41,0,0,1,1,0,1
الوزير زيدان: جهة فاس-مكناس مزال خاصها لخدمة لتحسين مناخ الأعمال ومدير المركز الجهوي للاستثمار خاصو يدير سياسة جديدة,آش واقع,ﻋﻘﺪ اﻟﻤﺠﻠﺲ اﻹداري ﻟﻠﻤﺮﻛﺰ اﻟﺠﻬﻮي ﻟﻼﺳﺘﺜﻤﺎر لجهة فاس مكناس دورته ال13، اليوم الثلاثاء بقصر المؤتمرات بفاس، تحت رئاسة الوزير المنتدب لدى رئيس الحكومة المكلف بالاستثمار والتقائية وتقييم السياسات العمومية، كريم زيدان، رئيس المجلس الإداري.,232,34,0,0,1,1,0,1
تعيين رجل الاعمال برادة وزير التعليم.. بايطاس: جميع الوزراء لي تعينو تدرجو فأحزابهم..وتدبير السياسات العمومية مرتبط بالبروفايلات السياسية وماشي المهن,آش واقع,قال مصطفى بايتاس، الناطق الرسمي باسم الحكومة، بأن “جميع الوزراء الذين تم تعيينهم يمتلكون تدرج في أحزابهم مما يمكنهم من القيام بالاصلاحات”. وأوضح بايتاس، ردا على سؤال صحفي بخصوص تعيين مختص في المال والاعمال وله شركة بيع الفانيد والمصاصات واخرى للحليب وزيرا على قطاع التربية الوطنية، بالقول :”هاد القضية ديال هذا يفقه في هذا وهذا، قد ينفع في بعض المهن وماشي فالبروفايلات السياسية”.,379,63,0,0,0,1,0,0
ا ف ب : لوشام ما بقاش يغري الامازيغيات فبلادنا,الزين والحداكة,بعدما كانت لقرون علامة على الجمال أو الانتماء القبلي، لم تعد الأوشام التقليدية تغري النساء القرويات في المناطق الأمازيغية بالمغرب، وذلك بفعل أنماط الزينة الحديثة أو بسبب تفسيرات متشددة للدين.,191,30,0,0,1,1,0,0
عبد الصادق: نسينا صن داونز وهدفها دابا نربحو ليفار فمكناس للحفاظ على حظوظنا فالتأهل وواجدين لهم,كود سبور,أكد حفيظ عبد الصادق مدرب الرجاء الرياضي، أن الفريق واجد لماتش الجيش الملكي ضمن الجولة 5 من دوري أبطال افريقيا، والهدف ديالهم هو يربحو المباراة غدا السبت فمكناس، للحفظ على حظوظهم للتأهل إلى ربع النهائي، وقال انهم ما عندهمش مشكل بالنسبة لغياب جمهور الفريق الاخضر وان اللاعبين مركزين.,281,48,0,0,1,1,0,0
مليون سوري غايرجعو لبلادهم.. توقعات الأمم المتحدة فالنص اللول ديال 2025,جورنالات بلادي,قدّرت الأمم المتحدة، الثلاثاء، أن مليون لاجئ سوري قد يعودون إلى بلدهم بين يناير ويونيو 2025، بعد إطاحة بشار الأسد.,114,20,0,0,0,0,1,0
رسميا: عز الدين أوناحي انتقل من مارسليا إلى باناثينايكوس اليوناني,كود سبور,مشى الدولي المغربي عز الدين أوناحي، يلعب فالبطولة اليونانية، حيث ما بقاش قادر يدير بلاصتو فأولمبيك مارسيليا الفرنسي.,116,18,0,0,1,0,0,1
رسميا: الوداد علنو على صفقة العسكري السابق تومي سونگ,كود سبور,أكدو الوداد الرياضي الخبر اللي كان كشف عليه جورنال “گود” فوقت سابق، بخصوص تعاقد الفريق مع الوتسواني تومي سونگ أوريبوني اللاعب السابق للجيش الملكي.,146,24,0,0,1,1,0,1
كل ما يريده دونالد ترامب! كلمة واحدة منه و تتوقف الحروب في العالم ويعم السلام,آراء,كلمة واحدة من ترامب و تتوقف الإبادة. كلمة واحدة منه ويتوقف القتل. كأنه يلعب. كأن يحكم قرية صغيرة وليس العالم.,109,20,0,0,0,0,0,0
تنزانيا وصلو لكازا باش يلعبو مع المنتخب المغربي فوجدة,كود سبور,جاو المنتخب التنزاني إلى المغرب، باش يلعب مع المنتخب الوطني المغربي السيمانا الجايا برسم الجولة 6 من اقصائيات كاس العالم 2026.,126,21,0,0,1,0,0,0
مجموعة مسلحة ديال البوليساريو هاجمات منقبين موريتانيين عن الذهب وإصابة واحد فيهم بالقرطاس,آش واقع,اتهم عدد من المنقبين عن الذهب الموريتانيين جبهة البوليساريو بالضلوع في هجوم مسلح على مجموعة منهم، مساء الأحد 30 نونبر 2025، على مستوى منطقة “ارقيوة” على مقربة من الحدود الموريتانية الجزائرية.,191,31,0,1,1,0,0,1
المغربيين دياز والخديم مكونفوكين مع ريال مدريد فالكلاسيكو ضد البارصا,كود سبور,حاضرين الدوليين المغربيين براهيم دياز ويوسف الخديم مع ريال مدريد فالكلاسيكو غدا الاحد ضد البارصا.,97,15,0,0,1,1,0,0
غريب بيان وكيل الملك. 10 ايام على تدوينة لشگر عاد خرج بيان: فتح بحث ووضع المعنية بالأمر تحت الحراسة النظرية,آش واقع,غريب بيان وكيل الملك بالرباط. ابتسام لشكر زعيمة حركة “مالي” الناشطة فالدفاع عن الحريات الفردية نشرات هادي 10 ايام تدوينة فيها موقفها من الأديان كلها واتهمات الإسلام بالذكورية و ولبسات تيشورت فيه ربطات الله بالمثلية.,215,35,0,0,1,0,1,0
مهندس أوطوروت الماء لي عتق مدن من العطش.. البواري فمناقشة ميزانية الفلاحة بان ضابط شغلو وعطا وعد: غانديرو مونديال السيادة الغذائية قبل 2030,آش واقع,قال أحمد البواري، وزير الفلاحة والصيد البحري والتنمية القروية والمياه والغابات، بلي كاين استمرار الإنتاج وتموين الأسواق بالخضر والفواكه واللحوم، رغم سبع سنوات من الجفاف، وذلك بفضل مخطط المغرب الأخضر.,199,30,0,0,1,1,0,0
بحال إيلا دايرا البوطوكس.. حوتة بفم منفوخ صدم صيادين ف تايلاند (فيديو),تبركيك,تفاجؤو بزاف ديال الصيادة ف منطقة ناخون باثوم ف تايلاند بعدما صيدو حوتة من نوع بلطي غير عادية وعندها فم منفوخ بحال للي كيديرو عيالات البوتوكس.,141,26,0,0,1,0,0,1
إيقافات جديدة فشوهة التكرفيس على درية جنسيا فطنجة.. دابا تشدو 4 د القاصرين والبحث متواصل,آش واقع,الإيقافات ما زال متواصلة فقضية التكرفيس على درية جنسيا فطنجة. معطيات جديدة تفيد أن مصالح الشرطة القضائية في المدينة، شدات، فالساعات الماضية، ثلاثة قاصرين على خلفية هاد الفضيحة التي وثق مشاهدها الصادمة فيديو أظهر تعريض الضحية لاعتداء جماعي، وذلك بعد ما سبق ليها، أول أمس الأحد، إيقاف قاصر وحداخور، يشتبه في كونه أحد المتورطين الرئيسيين في ارتكاب هاد الفعل الإجرامي المشين.,371,61,0,0,1,1,0,1
